代码,名称,日期,收盘,AI建议,理由,操作(开盘买),成交价(开盘买),持仓股数(开盘买),当日盈亏(开盘买),总资产(开盘买),操作(尾盘买),成交价(尾盘买),持仓股数(尾盘买),当日盈亏(尾盘买),总资产(尾盘买)
600362,江西铜业,2025-10-15,39.29,空仓,缩量反弹，未改下跌趋势，继续观望等待企稳。,无,,0,0.0,1272412.0,无,,0,0.0,1174682.0
600362,江西铜业,2025-10-16,38.06,卖出,放量下跌，短期趋势转弱，建议离场观望。,无,,0,0.0,1272412.0,无,,0,0.0,1174682.0
600362,江西铜业,2025-10-17,36.92,空仓,连续下跌，未见企稳信号，保持规避风险。,无,,0,0.0,1272412.0,无,,0,0.0,1174682.0
600362,江西铜业,2025-10-20,36.81,空仓,跌幅收窄但仍在下跌，未形成有效反弹，继续观望。,无,,0,0.0,1272412.0,无,,0,0.0,1174682.0
600362,江西铜业,2025-10-21,37.32,持有,止跌反弹，可轻仓观察反弹持续性。,无,,0,0.0,1272412.0,无,,0,0.0,1174682.0
600362,江西铜业,2025-10-22,36.72,卖出,反弹未能延续，再次下跌，短线离场。,无,,0,0.0,1272412.0,无,,0,0.0,1174682.0
600362,江西铜业,2025-10-23,36.73,持有,股价波动极小，趋势不明，建议观望。,无,,0,0.0,1272412.0,无,,0,0.0,1174682.0
600362,江西铜业,2025-10-24,38.69,买入,放量上涨突破，短期动能强劲，有望延续升势。,无,,0,0.0,1272412.0,买入,38.69,30300,0.0,1174682.0
600362,江西铜业,2025-10-27,41.13,持有,涨幅扩大，趋势延续，可继续持仓。,执行买入,39.9,31800,39114.0,1311526.0,无,,30300,73932.0,1248614.0
600362,江西铜业,2025-10-28,38.79,持有,缩量回调属正常调整，未破关键支撑，可继续观察。,无,,31800,-74412.0,1237114.0,无,,30300,-70902.0,1177712.0
600362,江西铜业,2025-10-29,42.54,卖出,巨量长阳加速上涨，短期涨幅过大，存在获利了结压力。,无,,31800,119250.0,1356364.0,卖出,42.54,0,113625.0,1291337.0
600362,江西铜业,2025-10-30,42.95,持有,小幅上涨，趋势未明，建议观察。,执行卖出,41.6,0,-29892.0,1326472.0,无,,0,0.0,1291337.0
600362,江西铜业,2025-10-31,40.69,卖出,放量大跌，破位下行，规避风险。,无,,0,0.0,1326472.0,无,,0,0.0,1291337.0
600362,江西铜业,2025-11-03,39.51,空仓,延续跌势，未见企稳，保持观望。,无,,0,0.0,1326472.0,无,,0,0.0,1291337.0
600362,江西铜业,2025-11-04,38.2,空仓,连续下跌，趋势走弱，不宜介入。,无,,0,0.0,1326472.0,无,,0,0.0,1291337.0
600362,江西铜业,2025-11-05,38.77,持有,止跌反弹，但量能不足，谨慎观察。,无,,0,0.0,1326472.0,无,,0,0.0,1291337.0
600362,江西铜业,2025-11-06,39.55,持有,放量上涨，趋势初现，可继续观察。,无,,0,0.0,1326472.0,无,,0,0.0,1291337.0
600362,江西铜业,2025-11-07,39.47,持有,小幅回调，未破前日低点，趋势未改。,无,,0,0.0,1326472.0,无,,0,0.0,1291337.0
600362,江西铜业,2025-11-10,39.85,持有,价格回升，收复部分失地，维持震荡格局。,无,,0,0.0,1326472.0,无,,0,0.0,1291337.0
600362,江西铜业,2025-11-11,38.87,卖出,中阴线下跌，跌破短期均线，走势转弱。,无,,0,0.0,1326472.0,无,,0,0.0,1291337.0
600362,江西铜业,2025-11-12,38.62,空仓,延续跌势，未见明确止跌信号，宜观望。,无,,0,0.0,1326472.0,无,,0,0.0,1291337.0
600362,江西铜业,2025-11-13,40.07,卖出,涨幅较大，短线有获利了结压力。,无,,0,0.0,1326472.0,无,,0,0.0,1291337.0
600362,江西铜业,2025-11-14,38.74,卖出,放量下跌，趋势转弱，应规避风险。,无,,0,0.0,1326472.0,无,,0,0.0,1291337.0
600362,江西铜业,2025-11-17,37.43,持有,或空仓  连续下跌，但未止跌，观望为主。,无,,0,0.0,1326472.0,无,,0,0.0,1291337.0
600362,江西铜业,2025-11-18,36.56,持有,跌幅收窄，可能接近短期支撑，可暂持观察。,无,,0,0.0,1326472.0,无,,0,0.0,1291337.0
600362,江西铜业,2025-11-19,37.0,持有,小幅反弹，但力度较弱，需观察后续确认。,无,,0,0.0,1326472.0,无,,0,0.0,1291337.0
600362,江西铜业,2025-11-20,36.72,卖出,股价下跌，短期趋势转弱，建议离场观望。,无,,0,0.0,1326472.0,无,,0,0.0,1291337.0
600362,江西铜业,2025-11-21,35.27,空仓,跌幅较大，空头动能强，应保持等待企稳。,无,,0,0.0,1326472.0,无,,0,0.0,1291337.0
600362,江西铜业,2025-11-24,35.5,持有,股价小幅反弹，但力度有限，建议继续观察。,无,,0,0.0,1326472.0,无,,0,0.0,1291337.0
600362,江西铜业,2025-11-25,36.46,买入,涨幅显著，量价配合，短期反弹趋势确立。,无,,0,0.0,1326472.0,买入,36.46,35400,0.0,1291337.0
600362,江西铜业,2025-11-26,36.71,持有,股价延续升势，但涨幅收窄，建议持仓观察。,执行买入,36.55,36200,5792.0,1332264.0,无,,35400,8850.0,1300187.0
600362,江西铜业,2025-11-27,36.88,持有,股价小幅上涨，趋势未明，建议继续观察。,无,,36200,6154.0,1338418.0,无,,35400,6018.0,1306205.0
600362,江西铜业,2025-11-28,37.43,持有,涨幅扩大，成交量需关注，但趋势向好，可继续。,无,,36200,19910.0,1358328.0,无,,35400,19470.0,1325675.0
600362,江西铜业,2025-12-01,40.86,卖出,当日涨幅过大（9.16%），短线有获利了结压力，建议锁定利润。,无,,36200,124166.0,1482494.0,卖出,40.86,0,121422.0,1447097.0
600362,江西铜业,2025-12-02,40.46,空仓,股价冲高回落，确认调整，建议观望。,执行卖出,39.54,0,-47784.0,1434710.0,无,,0,0.0,1447097.0
600362,江西铜业,2025-12-03,40.47,空仓,股价横盘震荡，方向不明，继续等待明确信号。,无,,0,0.0,1434710.0,无,,0,0.0,1447097.0
600362,江西铜业,2025-12-04,41.11,持有,股价上涨，趋势初显，可继续观察。,无,,0,0.0,1434710.0,无,,0,0.0,1447097.0
600362,江西铜业,2025-12-05,43.32,持有,涨幅较大，趋势延续，持仓待涨。,无,,0,0.0,1434710.0,无,,0,0.0,1447097.0
600362,江西铜业,2025-12-08,44.74,持有,继续上涨，但涨幅收窄，谨慎。,无,,0,0.0,1434710.0,无,,0,0.0,1447097.0
600362,江西铜业,2025-12-09,42.03,卖出,大幅回调，跌破前日收盘，短线风险增加。,无,,0,0.0,1434710.0,无,,0,0.0,1447097.0
600362,江西铜业,2025-12-10,42.39,空仓,反弹力度弱，未能收复前日跌幅，宜观望。,无,,0,0.0,1434710.0,无,,0,0.0,1447097.0
600362,江西铜业,2025-12-11,41.18,持有,股价下跌但未破位，观察次日能否企稳。,无,,0,0.0,1434710.0,无,,0,0.0,1447097.0
600362,江西铜业,2025-12-12,41.66,持有,小幅反弹，量能未明显放大，趋势未明，继续观察。,无,,0,0.0,1434710.0,无,,0,0.0,1447097.0
600362,江西铜业,2025-12-15,41.16,持有,再次回调，但仍在近期震荡区间内，等待方向选择。,无,,0,0.0,1434710.0,无,,0,0.0,1447097.0
600362,江西铜业,2025-12-16,40.56,持有,连续调整，但跌幅收窄，关注前低支撑。,无,,0,0.0,1434710.0,无,,0,0.0,1447097.0
600362,江西铜业,2025-12-17,41.37,持有,放量反弹收复前日失地，短线有企稳迹象，可继续观察。,无,,0,0.0,1434710.0,无,,0,0.0,1447097.0
600362,江西铜业,2025-12-18,41.01,持有,股价小幅回调，趋势未明，建议观望。,无,,0,0.0,1434710.0,无,,0,0.0,1447097.0
600362,江西铜业,2025-12-19,41.85,持有,放量上涨，突破前日高点，趋势转强。,无,,0,0.0,1434710.0,无,,0,0.0,1447097.0
600362,江西铜业,2025-12-22,42.58,持有,延续上涨趋势，量价配合良好。,无,,0,0.0,1434710.0,无,,0,0.0,1447097.0
600362,江西铜业,2025-12-23,42.08,持有,正常技术性回调，未破关键支撑，趋势未改。,无,,0,0.0,1434710.0,无,,0,0.0,1447097.0
600362,江西铜业,2025-12-24,43.1,持有,放量大涨创近期新高，多头强势，继续持仓。,无,,0,0.0,1434710.0,无,,0,0.0,1447097.0
600362,江西铜业,2025-12-25,43.92,买入,股价上涨，趋势初现。,无,,0,0.0,1434710.0,买入,43.92,32900,0.0,1447097.0
600362,江西铜业,2025-12-26,48.31,持有,强势涨停，继续。,执行买入,44.54,32200,121394.0,1556104.0,无,,32900,144431.0,1591528.0
600362,江西铜业,2025-12-29,48.99,持有,延续涨势，继续观望。,无,,32200,21896.0,1578000.0,无,,32900,22372.0,1613900.0
600362,江西铜业,2025-12-30,50.25,持有,涨幅稳定，趋势未变。,无,,32200,40572.0,1618572.0,无,,32900,41454.0,1655354.0
600362,江西铜业,2025-12-31,54.92,持有,再次大涨，持仓待涨。,无,,32200,150374.0,1768946.0,无,,32900,153643.0,1808997.0
600362,江西铜业,2026-01-05,54.3,持有,小幅调整，趋势未明，观望为主。,无,,32200,-19964.0,1748982.0,无,,32900,-20398.0,1788599.0
600362,江西铜业,2026-01-06,56.97,持有,放量大涨，趋势转强，继续观察。,无,,32200,85974.0,1834956.0,无,,32900,87843.0,1876442.0
600362,江西铜业,2026-01-07,55.28,持有,缩量回调，属正常调整，未破关键位。,无,,32200,-54418.0,1780538.0,无,,32900,-55601.0,1820841.0
600362,江西铜业,2026-01-08,55.03,持有,窄幅震荡，量能萎缩，等待方向选择。,无,,32200,-8050.0,1772488.0,无,,32900,-8225.0,1812616.0
600362,江西铜业,2026-01-09,56.5,持有,温和放量上涨，延续反弹态势，继续。,无,,32200,47334.0,1819822.0,无,,32900,48363.0,1860979.0
600362,江西铜业,2026-01-12,56.02,持有,小幅调整，趋势未破，观察后续表现,无,,32200,-15456.0,1804366.0,无,,32900,-15792.0,1845187.0
600362,江西铜业,2026-01-13,57.21,买入,放量上涨，突破前日高点，趋势转强,无,,32200,38318.0,1842684.0,无,,32900,39151.0,1884338.0
600362,江西铜业,2026-01-14,59.8,买入,涨幅扩大，动能强劲，有望延续升势,无,,32200,83398.0,1926082.0,无,,32900,85211.0,1969549.0
600362,江西铜业,2026-01-15,62.0,持有,持续上涨，但涨幅略收窄，持仓观察,无,,32200,70840.0,1996922.0,无,,32900,72380.0,2041929.0
600362,江西铜业,2026-01-16,64.11,持有,连涨多日累积涨幅较大，警惕短期回调，暂持,无,,32200,67942.0,2064864.0,无,,32900,69419.0,2111348.0
600362,江西铜业,2026-01-19,60.5,空仓,大幅下跌，趋势不明，观望为宜。,无,,32200,-116242.0,1948622.0,卖出,60.5,0,-118769.0,1992579.0
600362,江西铜业,2026-01-20,60.9,持有,小幅反弹，但量能未确认，暂持观察。,执行卖出,61.64,0,36708.0,1985330.0,无,,0,0.0,1992579.0
600362,江西铜业,2026-01-21,62.19,卖出,冲高后回落风险大，获利了结或减仓。,无,,0,0.0,1985330.0,无,,0,0.0,1992579.0
600362,江西铜业,2026-01-22,60.3,空仓,放量下跌，破位明显，规避风险。,无,,0,0.0,1985330.0,无,,0,0.0,1992579.0
600362,江西铜业,2026-01-23,59.61,空仓,延续跌势，未见企稳信号，继续观望。,无,,0,0.0,1985330.0,无,,0,0.0,1992579.0
600362,江西铜业,2026-01-26,62.82,持有,放量上涨，趋势延续，但需观察次日表现。,无,,0,0.0,1985330.0,无,,0,0.0,1992579.0
600362,江西铜业,2026-01-27,60.8,持有,缩量回调，属正常调整，未破关键支撑位。,无,,0,0.0,1985330.0,无,,0,0.0,1992579.0
600362,江西铜业,2026-01-28,64.32,买入,放量反包前日阴线，强势突破，短期趋势转强。,无,,0,0.0,1985330.0,买入,64.32,30900,0.0,1992579.0
600362,江西铜业,2026-01-29,70.47,持有,巨量涨停，动能强劲，继续待涨。,执行买入,65.54,30200,148886.0,2134216.0,无,,30900,190035.0,2182614.0
600362,江西铜业,2026-01-30,63.42,卖出,放量跌停，趋势逆转，应果断离场规避风险。,无,,30200,-212910.0,1921306.0,卖出,63.42,0,-217845.0,1964769.0
600362,江西铜业,2026-02-02,57.08,空仓,股价跌停，趋势转弱，规避风险。,执行卖出,57.08,0,-191468.0,1729838.0,无,,0,0.0,1964769.0
600362,江西铜业,2026-02-03,59.05,持有,放量反弹，收复部分跌幅，观察持续性。,无,,0,0.0,1729838.0,无,,0,0.0,1964769.0
600362,江西铜业,2026-02-04,58.86,持有,股价窄幅震荡，未破前日低点，继续观察。,无,,0,0.0,1729838.0,无,,0,0.0,1964769.0
600362,江西铜业,2026-02-05,55.86,卖出,放量下跌破位，短期趋势走坏，离场观望。,无,,0,0.0,1729838.0,无,,0,0.0,1964769.0
002905,金逸影视,2025-09-24,10.9,空仓,放量下跌，趋势转弱，宜观望。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
002905,金逸影视,2025-09-25,10.96,持有,缩量微涨，未改弱势，暂持观察。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
002905,金逸影视,2025-09-26,10.58,卖出,放量破位下跌，短期风险加剧。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
002905,金逸影视,2025-09-29,10.62,空仓,缩量弱势反弹，缺乏反转动能。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
002905,金逸影视,2025-09-30,10.6,空仓,窄幅震荡收跌，方向不明，继续观望。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
002905,金逸影视,2025-10-09,10.04,空仓,跌幅过大，趋势不明，等待企稳。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
002905,金逸影视,2025-10-10,10.11,持有,小幅反弹，但量能未确认，暂持观望。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
002905,金逸影视,2025-10-13,10.09,持有,微幅调整，未破前低，继续观察。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
002905,金逸影视,2025-10-14,9.99,卖出,收盘跌破10元整数关口，弱势延续。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
002905,金逸影视,2025-10-15,10.21,买入,放量上涨收复前日失地，短线转强。,无,,0,0.0,1000000.0,买入,10.21,97900,0.0,1000000.0
002905,金逸影视,2025-10-16,10.11,持有,股价小幅回调，趋势未明，建议观望。,执行买入,10.23,97700,-11724.0,988276.0,无,,97900,-9790.0,990210.0
002905,金逸影视,2025-10-17,9.98,持有,连续两日下跌，但未破关键位，等待企稳信号。,无,,97700,-12701.0,975575.0,无,,97900,-12727.0,977483.0
002905,金逸影视,2025-10-20,10.29,买入,放量上涨突破前高，短期趋势转强。,无,,97700,30287.0,1005862.0,无,,97900,30349.0,1007832.0
002905,金逸影视,2025-10-21,10.46,持有,延续上涨势头，量价配合良好，继续持仓。,无,,97700,16609.0,1022471.0,无,,97900,16643.0,1024475.0
002905,金逸影视,2025-10-22,10.52,持有,涨幅收窄但维持升势，关注后续量能变化。,无,,97700,5862.0,1028333.0,无,,97900,5874.0,1030349.0
002905,金逸影视,2025-10-23,10.73,持有,放量上涨，趋势初现，可继续观察。,无,,97700,20517.0,1048850.0,无,,97900,20559.0,1050908.0
002905,金逸影视,2025-10-24,10.61,持有,缩量小幅回调，未破关键支撑，趋势未改。,无,,97700,-11724.0,1037126.0,无,,97900,-11748.0,1039160.0
002905,金逸影视,2025-10-27,10.7,持有,价格回升收复部分失地，维持震荡格局。,无,,97700,8793.0,1045919.0,无,,97900,8811.0,1047971.0
002905,金逸影视,2025-10-28,10.76,持有,延续小幅上涨，但量能一般，方向待明确。,无,,97700,5862.0,1051781.0,无,,97900,5874.0,1053845.0
002905,金逸影视,2025-10-29,10.68,持有,缩量窄幅整理，未选择方向，建议继续持仓观望。,无,,97700,-7816.0,1043965.0,无,,97900,-7832.0,1046013.0
002905,金逸影视,2025-10-30,10.56,持有,股价小幅回调，趋势未明，观望为主。,无,,97700,-11724.0,1032241.0,无,,97900,-11748.0,1034265.0
002905,金逸影视,2025-10-31,10.78,买入,放量上涨，突破前日高点，趋势转强。,无,,97700,21494.0,1053735.0,无,,97900,21538.0,1055803.0
002905,金逸影视,2025-11-03,11.06,买入,连续上涨，量价齐升，多头动能强劲。,无,,97700,27356.0,1081091.0,无,,97900,27412.0,1083215.0
002905,金逸影视,2025-11-04,11.37,持有,延续上涨趋势，但涨幅略有收窄，持仓观察。,无,,97700,30287.0,1111378.0,无,,97900,30349.0,1113564.0
002905,金逸影视,2025-11-05,11.72,持有,涨势加速，但已处短期高位，持仓待涨，警惕回调。,无,,97700,34195.0,1145573.0,无,,97900,34265.0,1147829.0
002905,金逸影视,2025-11-06,11.31,空仓,放量下跌，趋势转弱，等待企稳。,无,,97700,-40057.0,1105516.0,卖出,11.31,0,-40139.0,1107690.0
002905,金逸影视,2025-11-07,11.35,持有,缩量微涨，止跌信号初现，但力度不足，继续观察。,执行卖出,11.31,0,0.0,1105516.0,无,,0,0.0,1107690.0
002905,金逸影视,2025-11-10,11.62,买入,放量上涨突破短期均线，短期趋势转强。,无,,0,0.0,1105516.0,买入,11.62,95300,0.0,1107690.0
002905,金逸影视,2025-11-11,11.85,持有,延续上涨势头，量价配合良好，持股待涨。,执行买入,11.6,95300,23825.0,1129341.0,无,,95300,21919.0,1129609.0
002905,金逸影视,2025-11-12,11.64,卖出,缩量回调，未能延续上涨，短线获利了结。,无,,95300,-20013.0,1109328.0,卖出,11.64,0,-20013.0,1109596.0
002905,金逸影视,2025-11-13,11.75,持有,小幅上涨，趋势待观察。,执行卖出,11.66,0,1906.0,1111234.0,无,,0,0.0,1109596.0
002905,金逸影视,2025-11-14,11.58,持有,小幅回调，未破关键支撑。,无,,0,0.0,1111234.0,无,,0,0.0,1109596.0
002905,金逸影视,2025-11-17,11.55,持有,跌幅收窄，等待方向确认。,无,,0,0.0,1111234.0,无,,0,0.0,1109596.0
002905,金逸影视,2025-11-18,11.48,卖出,连续下跌，趋势转弱。,无,,0,0.0,1111234.0,无,,0,0.0,1109596.0
002905,金逸影视,2025-11-19,11.15,空仓,跌幅扩大，规避下行风险。,无,,0,0.0,1111234.0,无,,0,0.0,1109596.0
002905,金逸影视,2025-11-20,10.87,空仓,股价下跌，趋势不明，等待企稳。,无,,0,0.0,1111234.0,无,,0,0.0,1109596.0
002905,金逸影视,2025-11-21,10.6,空仓,连续下跌，未见止跌信号，继续观望。,无,,0,0.0,1111234.0,无,,0,0.0,1109596.0
002905,金逸影视,2025-11-24,11.0,买入,放量上涨，突破前日高点，趋势转强。,无,,0,0.0,1111234.0,买入,11.0,100800,0.0,1109596.0
002905,金逸影视,2025-11-25,11.37,持有,延续上涨趋势，量价配合良好，继续。,执行买入,11.0,101000,37370.0,1148604.0,无,,100800,37296.0,1146892.0
002905,金逸影视,2025-11-26,11.67,持有,股价继续上行，短期趋势维持，持仓观望。,无,,101000,30300.0,1178904.0,无,,100800,30240.0,1177132.0
002905,金逸影视,2025-11-27,11.21,持有,大幅下跌后等待企稳，观察次日表现。,无,,101000,-46460.0,1132444.0,无,,100800,-46368.0,1130764.0
002905,金逸影视,2025-11-28,11.87,持有,放量反弹，趋势可能反转，继续观察。,无,,101000,66660.0,1199104.0,无,,100800,66528.0,1197292.0
002905,金逸影视,2025-12-01,11.86,持有,股价高位震荡，接近前日收盘，趋势未明。,无,,101000,-1010.0,1198094.0,无,,100800,-1008.0,1196284.0
002905,金逸影视,2025-12-02,11.63,卖出,连续两日下跌，跌破短期均线，趋势转弱。,无,,101000,-23230.0,1174864.0,卖出,11.63,0,-23184.0,1173100.0
002905,金逸影视,2025-12-03,11.32,空仓,连续三日下跌，空头趋势明显，规避风险。,执行卖出,11.74,0,11110.0,1185974.0,无,,0,0.0,1173100.0
002905,金逸影视,2025-12-04,11.26,卖出,股价下跌，短线趋势转弱。,无,,0,0.0,1185974.0,无,,0,0.0,1173100.0
002905,金逸影视,2025-12-05,10.91,空仓,跌幅较大，建议观望规避风险。,无,,0,0.0,1185974.0,无,,0,0.0,1173100.0
002905,金逸影视,2025-12-08,11.26,买入,放量反弹，短线有企稳迹象。,无,,0,0.0,1185974.0,买入,11.26,104100,0.0,1173100.0
002905,金逸影视,2025-12-09,11.08,持有,小幅回调，未破前低，可继续。,执行买入,11.43,103700,-36295.0,1149679.0,无,,104100,-18738.0,1154362.0
002905,金逸影视,2025-12-10,11.15,持有,股价微涨，维持震荡，暂持观望。,无,,103700,7259.0,1156938.0,无,,104100,7287.0,1161649.0
002905,金逸影视,2025-12-11,10.7,空仓,跌幅较大，趋势转弱，等待企稳。,无,,103700,-46665.0,1110273.0,卖出,10.7,0,-46845.0,1114804.0
002905,金逸影视,2025-12-12,10.65,空仓,延续跌势，未见明确止跌信号。,执行卖出,10.64,0,-6222.0,1104051.0,无,,0,0.0,1114804.0
002905,金逸影视,2025-12-15,10.39,空仓,继续下跌，空头动能未释放完毕。,无,,0,0.0,1104051.0,无,,0,0.0,1114804.0
002905,金逸影视,2025-12-16,10.05,空仓,跌幅扩大，股价创新低，风险高。,无,,0,0.0,1104051.0,无,,0,0.0,1114804.0
002905,金逸影视,2025-12-17,10.02,持有,/空仓  跌势趋缓，但未确认反转，持仓者可观望，空仓者继续等待。,无,,0,0.0,1104051.0,无,,0,0.0,1114804.0
002905,金逸影视,2025-12-18,10.35,持有,放量上涨，趋势初现，可继续观察。,无,,0,0.0,1104051.0,无,,0,0.0,1114804.0
002905,金逸影视,2025-12-19,10.46,持有,延续升势但涨幅收窄，需关注后续动能。,无,,0,0.0,1104051.0,无,,0,0.0,1114804.0
002905,金逸影视,2025-12-22,10.36,持有,小幅回调，未破前日低点，趋势未坏。,无,,0,0.0,1104051.0,无,,0,0.0,1114804.0
002905,金逸影视,2025-12-23,10.3,持有,缩量微跌，处于窄幅整理区间。,无,,0,0.0,1104051.0,无,,0,0.0,1114804.0
002905,金逸影视,2025-12-24,10.36,持有,止跌回升，价格在区间内震荡，方向待定。,无,,0,0.0,1104051.0,无,,0,0.0,1114804.0
002905,金逸影视,2025-12-25,10.46,持有,小幅上涨，趋势未明，建议观望。,无,,0,0.0,1104051.0,无,,0,0.0,1114804.0
002905,金逸影视,2025-12-26,10.51,持有,连续小幅上涨，量价配合一般，继续持仓观察。,无,,0,0.0,1104051.0,无,,0,0.0,1114804.0
002905,金逸影视,2025-12-29,10.56,持有,延续温和上涨态势，未出现明确买卖信号。,无,,0,0.0,1104051.0,无,,0,0.0,1114804.0
002905,金逸影视,2025-12-30,11.62,卖出,当日涨停，短线涨幅过大，次日有获利了结或回调压力。,无,,0,0.0,1104051.0,无,,0,0.0,1114804.0
002905,金逸影视,2025-12-31,11.3,空仓,前日涨停后出现回调，短线动能减弱，建议离场观望。,无,,0,0.0,1104051.0,无,,0,0.0,1114804.0
002905,金逸影视,2026-01-05,10.99,持有,缩量下跌，观察支撑位表现。,无,,0,0.0,1104051.0,无,,0,0.0,1114804.0
002905,金逸影视,2026-01-06,10.96,持有,跌幅收窄企稳，等待方向确认。,无,,0,0.0,1104051.0,无,,0,0.0,1114804.0
002905,金逸影视,2026-01-07,10.94,持有,连续缩量横盘，动能不足，继续观望。,无,,0,0.0,1104051.0,无,,0,0.0,1114804.0
002905,金逸影视,2026-01-08,11.07,买入,放量上涨突破近期盘整，趋势转强。,无,,0,0.0,1104051.0,买入,11.07,100700,0.0,1114804.0
002905,金逸影视,2026-01-09,11.25,持有,延续升势，可继续观察上方压力。,执行买入,11.03,100000,22000.0,1126051.0,无,,100700,18126.0,1132930.0
002905,金逸影视,2026-01-12,11.58,持有,放量上涨，趋势初现，观察次日持续性。,无,,100000,33000.0,1159051.0,无,,100700,33231.0,1166161.0
002905,金逸影视,2026-01-13,11.41,持有,缩量小幅回调，未破关键位，趋势未坏。,无,,100000,-17000.0,1142051.0,无,,100700,-17119.0,1149042.0
002905,金逸影视,2026-01-14,11.45,持有,缩量微涨，动能不足，但仍在震荡区间内。,无,,100000,4000.0,1146051.0,无,,100700,4028.0,1153070.0
002905,金逸影视,2026-01-15,11.17,卖出,放量下跌破位，短期趋势转弱。,无,,100000,-28000.0,1118051.0,卖出,11.17,0,-28196.0,1124874.0
002905,金逸影视,2026-01-16,10.86,空仓,连续放量下跌，空头主导，应离场观望。,执行卖出,11.11,0,-6000.0,1112051.0,无,,0,0.0,1124874.0
002905,金逸影视,2026-01-19,11.0,持有,小幅上涨，趋势待观察,无,,0,0.0,1112051.0,无,,0,0.0,1124874.0
002905,金逸影视,2026-01-20,10.99,持有,微幅调整，未破关键位,无,,0,0.0,1112051.0,无,,0,0.0,1124874.0
002905,金逸影视,2026-01-21,10.92,持有,连续小幅回调，量能未放大,无,,0,0.0,1112051.0,无,,0,0.0,1124874.0
002905,金逸影视,2026-01-22,11.11,买入,放量上涨，突破前日高点,无,,0,0.0,1112051.0,买入,11.11,101200,0.0,1124874.0
002905,金逸影视,2026-01-23,11.34,持有,延续上涨趋势，可继续,执行买入,11.11,100000,23000.0,1135051.0,无,,101200,23276.0,1148150.0
002905,金逸影视,2026-01-26,11.43,持有,小幅上涨，趋势未明，观望为主,无,,100000,9000.0,1144051.0,无,,101200,9108.0,1157258.0
002905,金逸影视,2026-01-27,11.42,持有,微幅回调，仍在整理区间，继续观察,无,,100000,-1000.0,1143051.0,无,,101200,-1012.0,1156246.0
002905,金逸影视,2026-01-28,11.38,持有,延续小幅调整，未破关键支撑，保持持仓,无,,100000,-4000.0,1139051.0,无,,101200,-4048.0,1152198.0
002905,金逸影视,2026-01-29,11.56,买入,放量上涨突破整理，短期动能转强,无,,100000,18000.0,1157051.0,无,,101200,18216.0,1170414.0
002905,金逸影视,2026-01-30,12.15,持有,大幅拉升，趋势确立，持仓待涨,无,,100000,59000.0,1216051.0,无,,101200,59708.0,1230122.0
002905,金逸影视,2026-02-02,12.28,持有,小幅上涨，趋势待观察。,无,,100000,13000.0,1229051.0,无,,101200,13156.0,1243278.0
002905,金逸影视,2026-02-03,12.55,持有,涨幅扩大，延续上涨势头。,无,,100000,27000.0,1256051.0,无,,101200,27324.0,1270602.0
002905,金逸影视,2026-02-04,12.12,卖出,放量下跌，短期趋势转弱。,无,,100000,-43000.0,1213051.0,卖出,12.12,0,-43516.0,1227086.0
002905,金逸影视,2026-02-05,13.33,买入,强势涨停，有望开启新行情。,执行卖出,11.9,0,-22000.0,1191051.0,买入,13.33,92000,0.0,1227086.0
688141,杰华特,2025-09-24,57.97,持有,首日大涨，观察次日持续性。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
688141,杰华特,2025-09-25,58.78,持有,涨幅收窄但维持高位，趋势未破。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
688141,杰华特,2025-09-26,56.49,卖出,放量下跌，短期趋势转弱。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
688141,杰华特,2025-09-29,57.95,空仓,反弹量能不足，观望为宜。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
688141,杰华特,2025-09-30,58.05,空仓,横盘整理，方向不明，继续观望。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
688141,杰华特,2025-10-09,59.0,卖出,涨幅较大，次日可能回调，短线获利了结。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
688141,杰华特,2025-10-10,55.99,空仓,放量大跌，趋势转弱，等待企稳信号。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
688141,杰华特,2025-10-13,55.8,空仓,小幅下跌，弱势盘整，未出现明确买入信号。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
688141,杰华特,2025-10-14,51.9,空仓,再次大幅下跌，空头趋势明显，继续观望。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
688141,杰华特,2025-10-15,53.82,持有,止跌反弹，但量能及趋势未完全逆转，已有仓位可观察。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
688141,杰华特,2025-10-16,56.48,卖出,涨幅较大，次日可能回调。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
